content_id,Recommendation 1,Recommendation 2,Recommendation 3,Recommendation 4,Recommendation 5
2966083692047828770,-2041630887686751489,8620166073102656574,2607211459879791691,8267509427016592713,-78066964941874046
-969155230116728853,-969155230116728853,-2382583983070627054,9136323715291453594,-1291869519847635026,-456574518348806233.1
-7639185658532886960,-7639185658532886960,-3058031327323357308,-14569272361926584,-4068545238978420047.1,-4068545238978420047
6614704926858202954,2546734694784514225,3134511142783292503,1469580151036142903,5429045128339158843,6241723672990266258
-3854488592949785912,1487738553913510703,-7534240757267992657,-3499919498720038879,-6308850935767965758,8120046881003900118
7963184191158282052,7963184191158282052,2817960273225808857,1348739322889189648,-6273159470243757969,5156657166068502754
-2639327025262198345,-2639327025262198345,-5691384416070374740,123378787151399958,-8968101771604200516,9033884391004475493.1
738761744030347929,738761744030347929,-8962700386317589038,-6133746337603876146,809601605585939618,8080671570570146356
-8343581376353287618,-8343581376353287618,-2167839778474325326,-8968101771604200516,-3548152957882579401,-6859363289291329827
2822049545552366036,2822049545552366036,-3460883803089049921,-9128652074338368262,-1342820011354825290,7207307032404768106
-5912792039759735631,-5912792039759735631,-2554512494756911972,-8187220755213888616,4785499183287168509,-6207670654614839859
-3614882924009373024,-3614882924009373024,161784308223385549,881166463209244600,2870099478920706993,-5684357871122991503
638282658987724754,638282658987724754,2220561310072186802,-8068727428160395745,5258604889412591249,5092635400707338872
-4657414671719964025,-4657414671719964025,-9157338616628196758,1537717759622831344,-2114113759134837010,6237714845306489877
-2141497471886086313,-2141497471886086313,-6115752106105570167,10247031220756478,3256054536066714292,-8286289711960957081
4757923412035174662,4757923412035174662,-3102446808559723934,-1383778823073811714.1,-1383778823073811714,2051327203770554158
8413971365124666862,8413971365124666862,1433393829724383645,966067567430037498,5350829677696205474,-6739959707791598779
-8239286201029609369,-8239286201029609369,7532891417681708371,-5798690764728257756,-3367778232969996503,9178250635927683
3180828616327439381,3180828616327439381,2834072258350675251,-5255285107284514595,-7047448754687279385,-5082274522455747241
-133139342397538859,-133139342397538859,123378787151399958,-8254222281357012124,4313871021753084020,4563006651994272837
-6238628334008320788,-6238628334008320788,1537717759622831344,-5315378314308323942,-659411840002799494,4312678980890750477
-6651333707067617642,-6651333707067617642,-1297580205670251233,-6726685468116057064,-7452761262757182727,-7805090055463938263
5338677278233757627,5338677278233757627,2384931701643938149,7993526700719577624,7216750853471801538,7216750853471801538.1
-8187220755213888616,-8187220755213888616,4139191914110236238,7255021292858609470,1981046186743381313,-7002558676365724983
3097721536109455446,3097721536109455446,8129909026510620711,5250363310227021277,-7126520323752764957,-9033211547111606164
-6641749235744758169,-6641749235744758169,4313871021753084020,4815632823882298534,123378787151399958,-5082274522455747241
-8635809464649679621,-8635809464649679621,3548262914600772288,-339230353302835829,5779887740609126631,123378787151399958
6016376495317032228,6016376495317032228,-8018192200278263695,-4386371945374980231,1012456848389051365,4563006651994272837
-4921088466135297415,-4921088466135297415,4695698299220703541,-14569272361926584,8886002764685330098,-793729620925729327
4317140528951861957,4317140528951861957,8049518593334748695,-2440547657721869309,-4571929941432664145,5250363310227021277
1403599387299754918,1403599387299754918,6075137928366965854,8729086959762650511,8582210754044680874,-5813211845057621660
4307433444610636421,4307433444610636421,1507299850679912107,8153556216916362816,-7165716941095296287,4702453495211185350
-8368414190009234878,-7499831854130267106,-9041823059579281174,7140495736721533935,1532206435917316688,1356221992133852808
4807410384082534048,4807410384082534048,123378787151399958,-5082274522455747241,1115750778137998115,4313871021753084020
-645584250289067285,-645584250289067285,-6765871608738223618,7915650190943924834,-6308850935767965758,8710192305140953186
3880098804615440102,3880098804615440102,2857117417189640073,564282370384747453,-8879983698341300928,-2144625344076628986
-4336355219396419841,-4336355219396419841,123378787151399958,-9105040345021932755,8869575677747285539,-5082274522455747241
6352416307575007029,6352416307575007029,-3633300009206493694,3075564241645350154,4355464044208438135,-4336877432539963613
1038118700785242153,1038118700785242153,984451487666392184,9056727675613132316,-115892576593938933,8233465999590288609
30461094217357731,-8259953995965151136,6006800146436649545,-5086435085468197402,4372031182493802582,-1596335233529956315
2203293143157288172,2203293143157288172,1283472251609674486,3579921471626387620,-4469492210394109129,-559964548932224920
1515492713000932747,1515492713000932747,-6739959707791598779,162771765556771108,3294074907209583622,-4615575698508618335
-8908991577172785311,-8908991577172785311,966067567430037498,-4615575698508618335,-6778286518036232293,1433393829724383645
-4541461982704074404,-4541461982704074404,4089568303716665454,8095004770374551394,4121807259563748287,2885511262558254418
-3105075547863520421,-3105075547863520421,1220948775534529013,1179017557429431126,-720777800522871309,4056017896532335209
-306538960798971040,-306538960798971040,2388097612905924826,-8937070974333045193,2314077149264083254,-2976309714446243509
-8937070974333045193,-8937070974333045193,2388097612905924826,2314077149264083254,2625883933130361261,-306538960798971040
358192030955601318,358192030955601318,123378787151399958,4563006651994272837,4815632823882298534,-8968101771604200516
-8854146354650101086,-8854146354650101086,5028081187109329892,-205193648629294862,-7002558676365724983,-634395794651424614
-4318248821095057296,-4318248821095057296,3566197569262766169,-1419188045265393093,589254894302309232,-5055745575969002313
-5879360586463363298,-5879360586463363298,-78066964941874046,-91139000311163410,2025471325746532174,-2828628091730682303
-8167536150098135304,-8167536150098135304,9215261273565326920,6304895356046683527,2388097612905924826,-5179565226573622983
-7124339858992523617,-907419983362132448,2372438485070148864,-5000193502203199335,2362495898257544462,3149164017776669829
-907419983362132448,-907419983362132448,-7124339858992523617,-91139000311163410,-4875060556471576861,2372438485070148864
-8739701156093513292,-8739701156093513292,4999440443052714243,4084131344684656470,4151147085496712967,30461094217357731
9079880752026843473,9079880752026843473,8836508987743809103,8428597553954921991,8968837261991914049,5350829677696205474
-2377881752614744441,8120046881003900118,-7367898111498277224,3510349622718287202,-3499919498720038879,-5781461435447152359
-2377881752614744441,8120046881003900118,-7367898111498277224,3510349622718287202,-3499919498720038879,-5781461435447152359
8881733945001664941,-498795758651788662,-6397413461412629080,-411378842607264055,3035329611795434601,-5204755921272353160
-2476100034099959458,-2476100034099959458,7424795099560672335,-2123288010168989418,3407455496422791860,-8511291357261863413
3301147467076954944,3301147467076954944,7534917347133949300,-4754223659064624252,-6642751159620064055,2607211459879791691
-7627277742224639768,-7627277742224639768,123378787151399958,-5082274522455747241,-2065362330475275026,4807410384082534048
5447580952505296338,-6463637573325658465,123378787151399958,-8254222281357012124,-2323511129839590090,4313871021753084020
5227822864949117283,1592600391233958243,1547036706250649420,-6728844082024523434,-7454907763335725103,-1291869519847635026
2424381466524517235,2424381466524517235,6472331784294749716,7029834616968294970,-4485188959476061019,-8480712303720557641
8828175072897143018,8828175072897143018,7534917347133949300,-7876497512693688413,-4754223659064624252,1469580151036142903
-170687954910264210,-170687954910264210,8541347773340490171,-9157338616628196758,-2167839778474325326,-4386371945374980231
-6074661548047199165,-6074661548047199165,-9028990334396397584,6817244649248188271,-9152398073968262186,-1123543351704082417
-3964583697784528168,8836508987743809103,6664082205633624486,8968837261991914049,1286723199785027310,4479576054067772847
7004101889471761341,7004101889471761341,-8722526817358894474,-6324550271415246022,833256912680066502,3582716808949240433
-8460222552900599049,-8460222552900599049,374352050712569304,-7009536306337650657,123378787151399958,4815632823882298534
-3102446808559723934,-3102446808559723934,-1383778823073811714.1,-1383778823073811714,4757923412035174662,2051327203770554158
-1297580205670251233,-1297580205670251233,1854874463930846880,-6840859460575237450,-2065362330475275026,5779887740609126631
-1242702988593021334,-1242702988593021334,6565723369088595990,-945863510619496974,8028897172674067530,-3248233692182971167
-6875247493073242590,-7925445844362296966,7965539599896143226,8659918766210334195,6236312923258954569,3321223121670148312
-1383778823073811714,-1383778823073811714.1,-1383778823073811714,-3102446808559723934,4757923412035174662,-6772940823843058601
-1383778823073811714,-1383778823073811714.1,-1383778823073811714,-3102446808559723934,4757923412035174662,-6772940823843058601
5045927063019110283,5045927063019110283,123378787151399958,374352050712569304,4563006651994272837,-6859363289291329827
-7406587779348496692,-7406587779348496692,123378787151399958,-5082274522455747241,-8254222281357012124,-5843518165523212471
3884256359744615997,3884256359744615997,3884256359744615997.1,8416004328454490172.1,8416004328454490172,-8723568727518869245
3884256359744615997,3884256359744615997,3884256359744615997.1,8416004328454490172.1,8416004328454490172,-8723568727518869245
2864534935028964135,-9105040345021932755,240943776326872028,7182931494487573654,-7009536306337650657,6341647533150019811
3310859214930485296,3310859214930485296,-9176143510534135851,123378787151399958,-7726397374158219907,-5082274522455747241
1688185960300227694,1688185960300227694,882422233694040097,-1672166631728511207,1266958185239582088,6583734846225935852
4184543400419595673,4184543400419595673,123378787151399958,4313871021753084020,-5082274522455747241,6031953227014493100
1356221992133852808,1356221992133852808,174707786647990372,2608740049979127115,1532206435917316688,-8369610219380465981
-1537223691132357350,-1537223691132357350,-8968101771604200516,2639926854188906104,1115750778137998115,123378787151399958
-8043889175123948305,-8043889175123948305,5779887740609126631,6341647533150019811,123378787151399958,4161491675236615151
2623290164732957912,2623290164732957912,7077639154797499584,-6810247170272691501,2991405198675389827,1177957942021788639
-6817174660103551196,-6817174660103551196,-8651474460024926245,-78422372027822130,-559964548932224920,123378787151399958
-8031358134051918098,6947862790919978120,90383487344892230,-4831310174172854034,2244894675266276573,-7646922141533719881
2262656830196923781,2262656830196923781,1772786465683785304,-14569272361926584,3495098006178009360,-861913102049789637
-1419343869401004365,-1419343869401004365,4815632823882298534,-5843518165523212471,123378787151399958,4563006651994272837
-4216050818952952471,-4216050818952952471,1805849336099641652,-3620251618670158123,3035329611795434601,8596997246990922861
-5039153034159656707,-5039153034159656707,123378787151399958,-321691855821364131,-2309481887656981309.1,-2309481887656981309
5271898714958115766,5271898714958115766,-592655813177747831,7062745737910050042,6876740810766966100,7877378240682678384
8559816910657872807,8559816910657872807,-4338308747999225618,1929674614667189969,-92787874211637246,4877833951599818487
4375556914674736641,-5231736210378596444,6852597772196653540,-6859363289291329827,-6734931185433789466,2229625391864201918
4061646345741687197,4061646345741687197,-5082274522455747241,123378787151399958,-7726397374158219907,-2587745393898245957
5398961846611539065,5398961846611539065,-2797708685347481851,-5847687782206566321,7400903238402587728,1999466695269209462
4313871021753084020,4313871021753084020,123378787151399958,231281690254211527,-8968101771604200516,-5082274522455747241
5940374562401786524,5940374562401786524,-1291869519847635026,638282658987724754,-8068727428160395745,-7174595923544719736
3972616933829295411,3149164017776669829,-667193404227875686,7004101889471761341,6070279813975953742,6236312923258954569
-583471248660258378,-583471248660258378,-6761163882540291832,4563006651994272837,-7009536306337650657,-3699283667575074041
-4412848927260591416,-4412848927260591416,-3544655814153481738,3321223121670148312,1737303669706106633,7965539599896143226
7469361608711738006,7469361608711738006,7286613907013366088,6040574489860277999,7664140604181040222,-5361115220834660562
2633209697262372913,2633209697262372913,4068119742428755460,-6504694273023533189,-8257579276626076787,215332765550420709
4068119742428755460,4068119742428755460,-6504694273023533189,2633209697262372913,215332765550420709,1403599387299754918
-6504694273023533189,-6504694273023533189,4068119742428755460,2633209697262372913,638282658987724754,8118799783881928573
-4864344772765973009,-4864344772765973009,-8858741052589364245,-1249436522568155938,8233465999590288609,215332765550420709
882422233694040097,8477804012624580461,-8340365043226490059,-7009536306337650657,1115750778137998115,-2323511129839590090
-6643406494673362190,-6643406494673362190,-502840688786875793,-1353560213232970946,-8026099268928087567,-2167839778474325326
6412479507689487223,6412479507689487223,8968837261991914049,5795281877636738272,2885511262558254418,1286723199785027310
245828856632598563,245828856632598563,-9086955082453789880,7421641564256558176,5395868751435718725,1058260959930395162
-9176143510534135851,3310859214930485296,-7009536306337650657,8355302955998803709,4313871021753084020,123378787151399958
3799372021687456380,3799372021687456380,-6171950598721418038,-8992201526199201450,-8627051188605351707,-14569272361926584
2727743992157210358,2727743992157210358,5929055844564382383,-205193648629294862,-7002558676365724983,7516228655554309785
6858632230975272305,6858632230975272305,2333823948799779498,-8194774279664546436,-8279505492976427918,-4024778022934140027
5658615529969625284,-5078536505040226358,464601875539492971,-8369610219380465981,-2151750849426701342,3180608611815082945
667643281369196267,6947862790919978120,-8681175158863587641,-14569272361926584,3091351089612339864,3205047378909988692
-2088615309014484136,-2088615309014484136,-6859363289291329827,123378787151399958,-6761163882540291832,-5082274522455747241
-5848755753905481990,-5848755753905481990,-6859363289291329827,4815632823882298534,123378787151399958,-2323511129839590090
-5009578843275173733,-5009578843275173733,6377566860234930618,5336562616168017846,-2976309714446243509,-7367898111498277224
3881851296308711302,3881851296308711302,-1995591062742965408,1768976290984301641,8483892789913825147,-78066964941874046
1768976290984301641,1768976290984301641,-7492067511846042603,511891900317865118,-4084394822880420062,-8689798332822398451
2362495898257544462,2362495898257544462,-7492067511846042603,1768976290984301641,-8618420761918493321,2858969450431709251
-5078536505040226358,5658615529969625284,464601875539492971,3180608611815082945,-8369610219380465981,-6157984812065160219
-1638122353599615846,-1638122353599615846,-3825317043780889928,123378787151399958,4815632823882298534,1854874463930846880
5233661737033380692,5233661737033380692,123378787151399958,4313871021753084020,-5082274522455747241,-8254222281357012124
-3351990231604537690,-3351990231604537690,-2587745393898245957,231281690254211527,123378787151399958,-8254222281357012124
-1968251596393236557,-1968251596393236557,-6859363289291329827,-6761163882540291832,-5088157426675091741,-7009536306337650657
464601875539492971,-5078536505040226358,5658615529969625284,-6157984812065160219,123378787151399958,7140495736721533935
607684800821303652,607684800821303652,8631616594020837056,5410603488837817052,-692972306229904743,8789407896263306493
8863288680270590286,8863288680270590286,6031953227014493100,2103268612948910635,4918358495761748770,3662832673570108627
3799414975499163376,3799414975499163376,5189107351987144723,-8489944755890710748,-5331421579623797776,2388097612905924826
-5702535287667979261,-5702535287667979261,4313871021753084020,123378787151399958,4815632823882298534,-5082274522455747241
-8651474460024926245,-8651474460024926245,-78422372027822130,-559964548932224920,123378787151399958,4313871021753084020
-9045753673721269477,-9045753673721269477,-9086955082453789880,245828856632598563,4333668738649701866,5395868751435718725
-7570652411388243006,-7570652411388243006,7286613907013366088,-3739000323288188282,-5193720747719231594,-1557461511205521728
2736373711035411385,2736373711035411385,8428597553954921991,-6778286518036232293,5384282624557636856,4751741894255718069
4865901874365409673,4865901874365409673,3440451510720294447,4235212484048164433,-7384231993217222764,-6058152698516590252
539980615899429566,539980615899429566,8779890754987103603,679005777543560737,-1104501717379772664,4815632823882298534
-8531951303518498324,-8531951303518498324,-8968101771604200516,231281690254211527,123378787151399958,4313871021753084020
-2211174111335280246,-2211174111335280246,6201946560186605500,2229625391864201918,6615662748793536194,-7805090055463938263
2551517430254715046,2551517430254715046,127799031949294618,4579557799493615039,4675505028897335428,3980405883168341377
4597139024287190193,-6308850935767965758,372648779227126668,1981046186743381313,1184320069221244535,-9019233957195913605
1283472251609674486,1283472251609674486,6615662748793536194,123378787151399958,4815632823882298534,-5082274522455747241
-1734960446580993454,-1734960446580993454,6678691743269420670,-9128652074338368262,5250363310227021277,-7126520323752764957
5350829677696205474,5350829677696205474,1433393829724383645,966067567430037498,-7033990154815318757,3035329611795434601
-70211258489242437,6341647533150019811,231281690254211527,4161491675236615151,5779887740609126631,2293315701090958124
2608740049979127115,2608740049979127115,174707786647990372,1356221992133852808,-8369610219380465981,-78422372027822130
2051327203770554158,2051327203770554158,-1763986443823721481,-4487024160266973763,-6772940823843058601,1117455951802655890
-548976469460064550,-548976469460064550,-1564468014116140117,8259682769688682084,5410293063635507608,6743199836219189414
-1596335233529956315,-1596335233529956315,-8259953995965151136,6006800146436649545,8963770574956550187,-5086435085468197402
-7553931975579248065,-7553931975579248065,-3699283667575074041,1115750778137998115,484986956330644320,-5082274522455747241
123378787151399958,123378787151399958,5779887740609126631,4313871021753084020,-5082274522455747241,6341647533150019811
7459643459148487877,7459643459148487877,3751305746867503759,-5043294260151549400,4717008760225392411,-3285397592982852407
5533752987392101383,5930806521893160184,-3060116862184714437,9060231864899459154,3273084325487543386,-8187220755213888616
-1564468014116140117,8259682769688682084,5410293063635507608,6743199836219189414,-8704908797766843570,2788367348502337122
4106497696154898573,4106497696154898573.1,4106497696154898573,127799031949294618,4579557799493615039,8416004328454490172
4106497696154898573,4106497696154898573.1,4106497696154898573,127799031949294618,4579557799493615039,8416004328454490172
-3619568065513202846,-3619568065513202846,-3488100191290830083,-321691855821364131,-2309481887656981309.1,-2309481887656981309
-6783772548752091658,-6783772548752091658,-7009536306337650657,372531153711028286,-8254222281357012124,4313871021753084020
5141088074002391058,5141088074002391058,123378787151399958,-8254222281357012124,4161491675236615151,4313871021753084020
2633033854118851671,2633033854118851671,-5082274522455747241,123378787151399958,-8968101771604200516,4313871021753084020
8622597251681699865,8622597251681699865,-4386371945374980231,2051327203770554158,-6772940823843058601,-8947720860550700506
8297658253225035519,-9153494109165200346,-8909927294729358771,-9153494109165200346.1,-7492067511846042603,1805849336099641652
6492104262016302259,6492104262016302259,-6859363289291329827,-5082274522455747241,-4358357193736101128,123378787151399958
3779434447835779494,3779434447835779494,-6859363289291329827,4546206336477094824,2229625391864201918,-6761163882540291832
-7891293130731329672,-7891293130731329672,-3716447017462787559,-1557920564469956829,-6359164149051198083,-2405892683303291957
-4718837078135183000,-4718837078135183000,-958925381525830552,-3248233692182971167,4579392053042969226,2607211459879791691
-4770861947600256785,-4770861947600256785,-2890958311805113955,5395868751435718725,-6348943063155744346,-4126288159365354498
4303142677581479651,4303142677581479651,4579557799493615039,127799031949294618,4981361987119307017,216869981229779312
-5527182266336855540,-5527182266336855540,9136323715291453594,5162508842577612756,8814787788150050622,8801106199759296338
-8369610219380465981,-8369610219380465981,1356221992133852808,2608740049979127115,5658615529969625284,174707786647990372
-6076367233589223323,-6076367233589223323,-7492067511846042603,-4084394822880420062,-8689798332822398451,511891900317865118
-7627738093477170171,-7627738093477170171,1115750778137998115,-8968101771604200516,-7009536306337650657,2639926854188906104
2480569770059008227,2480569770059008227,8712996026808754180,623421554979899217,8042182000167325833,1908114740148100507
-5491334714953807444,-5491334714953807444,5036201777135800491,-1124738136890721085,-7387185690512762935,2607211459879791691
6304895356046683527,6304895356046683527,1328618437884612347,4877833951599818487,5211673327552264703,1128840733277618400
7734121175534200554,7734121175534200554,4634963407423735625,-8968101771604200516,2259988589066296676,4313871021753084020
2639926854188906104,2639926854188906104,1115750778137998115,-8968101771604200516,123378787151399958,8869575677747285539
4259370161044254504,4259370161044254504,1106203543388094548,-7165716941095296287,3035329611795434601,8028897172674067530
6504364365389213533,6504364365389213533,-2962461122453899874,-7666273193533605701,-5403733687257676872,-7009536306337650657
-6192579321116251081,-6192579321116251081,1567984561327445971,-2358756719610361882,4105873627900556540,-360529647164834348
-1006791494035379303,-1006791494035379303,3750772607644674028,-8520302351158933500,8298709454703868984,-8939172344092554931
2122245305662000853,2122245305662000853,6165641386379495559,-7442296890640709658,3980405883168341377,-6940659689413147290
-2306981937763401455,-2306981937763401455,-1101832997669013246,-4487024160266973763,-3875881534863988868,1117455951802655890
-2059465483219605309,-2059465483219605309,-6369211973034956889,-5570129644089964821,-538948733779286129,4563606877148407012
8494390949377713372,8494390949377713372,-205193648629294862,-7002558676365724983,7516228655554309785,5518462222339671372
-4291244850221551577,-4291244850221551577,6778168087818060600,-8353590933060505654,3564394485543941353,8637400873589298078
5847540986736720765,5847540986736720765,2870099478920706993,-5843518165523212471,1012456848389051365,-4386371945374980231
-8257579276626076787,-8257579276626076787,215332765550420709,-4562218760600603086,5937899505996968869,2633209697262372913
-2929967869758467182,-2929967869758467182,-2329480295839698254,7286613907013366088,-6558712014192834002,-6566328419164841526
4831903061865014867,4831903061865014867,-5850390492300666299,3382795524953511662,1403599387299754918,6075137928366965854
-1868592694876567759,-1868592694876567759,-2329480295839698254,-6566175321434139682,4320282974712265321,-6566328419164841526
-823697973575832204,-823697973575832204,1537717759622831344,1805849336099641652,-9033211547111606164,2271592336048425450
6237714845306489877,6237714845306489877,7078276984547732873,7078276984547732873.1,-9102431381393428051,-9102431381393428051.1
7467940062038388159,7467940062038388159,-6742146164569753679,6377566860234930618,-5238066650780855302,7424795099560672335
-4434534460030275781,-4434534460030275781,-8962700386317589038,738761744030347929,8080671570570146356,7933362470375280252
-3700095596785790870,1933229167501870037,1487738553913510703,-5405021817466310759,-1590585250246572231,511891900317865118
8381798621267347902,8381798621267347902.1,8381798621267347902,9208127165664287660,444378495316508239,2220561310072186802
8381798621267347902,8381798621267347902.1,8381798621267347902,9208127165664287660,444378495316508239,2220561310072186802
9208127165664287660,9208127165664287660,8381798621267347902,8381798621267347902.1,2220561310072186802,444378495316508239
8378863480597222815,8378863480597222815,-3410781775610270991,4306804750094230211,216869981229779312,-9073210245497295284
5870088709232734362,-5458316826145145813,2255878226385826814,3999205546352981758,8265190708606665292,4843782008053284888
-5086435085468197402,-5086435085468197402,-8259953995965151136,-1596335233529956315,30461094217357731,6006800146436649545
-860751600992244121,-860751600992244121,751528815916485437,123378787151399958,4815632823882298534,-2587745393898245957
8974280745225397183,8974280745225397183,1805849336099641652,1106203543388094548,-2855910583928922225,-8618420761918493321
-7195227263752331646,-7195227263752331646,6341647533150019811,5779887740609126631,123378787151399958,-5082274522455747241
8541347773340490171,8541347773340490171,-170687954910264210,2617330491231854367,-9157338616628196758,-4386371945374980231
3582716808949240433,3582716808949240433,-8722526817358894474,-6324550271415246022,7004101889471761341,833256912680066502
1567984561327445971,1567984561327445971,-2358756719610361882,-2386148284399181873,-6192579321116251081,-5571606607344218289
-1763986443823721481,-1763986443823721481,2051327203770554158,6162786478796754684,-3102446808559723934,4757923412035174662
-559964548932224920,-559964548932224920,-78422372027822130,123378787151399958,-8651474460024926245,4815632823882298534
8089766674179723607,-4070929606295451361,6892866957050839435,-6872546942144599345,-1606909838151129701,8947914348334479785
7609069906483592026,-8258529658421542282,8339561640071198727,2495913984359439198,-998818216447049475,4911701623098526999
-2447632164766022033,-2447632164766022033,123378787151399958,-5082274522455747241,1115750778137998115,-8968101771604200516
91241469839881699,-7350631483047993309,5847540986736720765,-7508055250504867652,484986956330644320,-2323511129839590090
9121100366909552616,9121100366909552616,-2167839778474325326,-8343581376353287618,1012456848389051365,484986956330644320
-3095494965842381869,-3095494965842381869,7516228655554309785,-205193648629294862,2727743992157210358,5929055844564382383
-5386512752101672374,-5386512752101672374,-7527881206365368,1577045425286888616,2719909253419802298,-3405516291669853723
-6126634320182965455,-6126634320182965455,1577045425286888616,-7009536306337650657,123378787151399958,-8245663037926520114
8224860111193157980,8224860111193157980,5779887740609126631,6044362651232258738,6341647533150019811,4161491675236615151
-7078081008943106850,-7078081008943106850,-4358357193736101128,5545306236636747547,5779887740609126631,6341647533150019811
897043351348716074,897043351348716074,123378787151399958,4313871021753084020,231281690254211527,-5082274522455747241
-145625979744144572,-145625979744144572,-8722526817358894474,7004101889471761341,833256912680066502,-6324550271415246022
623421554979899217,8712996026808754180,8042182000167325833,4780818054552370624,6807042796917367736,2480569770059008227
7616472242818646827,-7342604649736473979,2788367348502337122,-8704908797766843570,4247196691613374764,8259682769688682084
5162508842577612756,5162508842577612756,9136323715291453594,-5527182266336855540,8814787788150050622,-6727393385193911938
-5618100784509704440,4904775878165401439,6195056361889291497,-1124738136890721085,-8467102776052559275,7620697593009487898
-5848514031542611523,764116021156146784,400125073514833994,6463551093741815202,-96719740408441346,1990052153136096105
5589042240234624581,5589042240234624581,-1453783314552286835,-89955207814154444,-4309525417316029305,3720742491238027703
-2423593292146522678,-2423593292146522678,8968837261991914049,-8311338126170554747,-1403735753867098241,-2778760500673113802
-1801367878403179328,-1801367878403179328,-4386371945374980231,2215773447123360543,1012456848389051365,-6761163882540291832
4105873627900556540,4105873627900556540,-8043889175123948305,-1297580205670251233,-6192579321116251081,1567984561327445971
-6518848947517153700,-6518848947517153700,-6940659689413147290,5312357518363318341,5745373608367143062,-799315203186826480
6527704900182256036,6527704900182256036,-360529647164834348,-7009536306337650657,-2447632164766022033,374352050712569304
4706890430832287959,4706890430832287959,3578170066555585515,5410603488837817052,-1418355038507506357,4463025528374352465
-4550355627706401135,-4550355627706401135,-8658069499367979499,-9128741757954228992,-8947720860550700506,-6940923725353716164
8074780316213343498,8074780316213343498,6943483335823457240,-1068603220639552685,8254285966695461849,-5843518165523212471
5314107418764884230,5314107418764884230,6678691743269420670,4911701623098526999,216869981229779312,638282658987724754
8749720044741011597,8749720044741011597,5779887740609126631,3367026768872537336,4161491675236615151,6341647533150019811
-817129654810180675,-817129654810180675,-8254222281357012124,231281690254211527,-2587745393898245957,7083316110921342538
2156244701966673186,2156244701966673186,4169374063813159761,4169374063813159761.1,-8254222281357012124,123378787151399958
5473340184873040894,5473340184873040894,484986956330644320,-7009536306337650657,-2405892683303291957,-2323511129839590090
1005751836898964351,1005751836898964351,2639926854188906104,6369367631770966886,8869575677747285539,123378787151399958
-7726397374158219907,-7726397374158219907,123378787151399958,4313871021753084020,4815632823882298534,-5082274522455747241
6541551984368289722,6541551984368289722,-8968101771604200516,2639926854188906104,-8254222281357012124,1115750778137998115
6341647533150019811,6341647533150019811,5779887740609126631,4161491675236615151,123378787151399958,6044362651232258738
-8208801367848627943,1920899299418335515,9217155070834564627,4981361987119307017,8596997246990922861,505090987429665116
-360529647164834348,-360529647164834348,5779887740609126631,123378787151399958,-5082274522455747241,6341647533150019811
1181735998104559604,1181735998104559604,-6397413461412629080,-5920475612630001479,-2097075598039554565,-5676280017759875198
-3780822597455574960,-3780822597455574960,-5363263367015469934,6638782839540370044,8049667463017473012,3091351089612339864
-986027724303592548,-986027724303592548,3989649621607163677,7631327570702153011,764116021156146784,1118048247334038458
7217636150008996485,-8968101771604200516,-2167839778474325326,374352050712569304,-8254222281357012124,4546206336477094824
7251252752220327534,7251252752220327534.1,7251252752220327534,1881534532776527237,764116021156146784,1990052153136096105
7251252752220327534,7251252752220327534.1,7251252752220327534,1881534532776527237,764116021156146784,1990052153136096105
1881534532776527237,7251252752220327534.1,7251252752220327534,1881534532776527237,764116021156146784,1990052153136096105
8119274153437896343,8119274153437896343,-2167839778474325326,7217636150008996485,-7009536306337650657,-6859363289291329827
-8018192200278263695,-8018192200278263695,6016376495317032228,1012456848389051365,-4386371945374980231,1158279435862414346
-3324787160651928845,-3324787160651928845,-6761163882540291832,484986956330644320,1012456848389051365,-2405892683303291957
-6598777110696521045,-6598777110696521045,6797033574746412211,9026402401132606773,-7555896091148631419,8527071648070448758
6797033574746412211,6797033574746412211,-6598777110696521045,9026402401132606773,-7555896091148631419,8527071648070448758
4345055131254210605,5533752987392101383,5930806521893160184,-292870452169977398,9060231864899459154,4774970687540378081
2375950438753851487,2375950438753851487,-7009536306337650657,5779887740609126631,-2697906762425596568,1115750778137998115
5062670850994683718,5062670850994683718,6524157088939139948,5619251370090681244,1805789466376069146,3706563147339457456
8898031730873390440,-1683903891018782242,5313335392004163852,5558603035498264655,-2860224288374811338,3706563147339457456
5558603035498264655,5558603035498264655,1964631817676172382,-3059841990815099417,3706563147339457456,-1762456938647577126
-3059841990815099417,-3059841990815099417,5558603035498264655,3706563147339457456,1549650080907932816,5619251370090681244
-1683903891018782242,8898031730873390440,3706563147339457456,-8193923078932592165,5313335392004163852,-8480712303720557641
-8193923078932592165,-8193923078932592165,3706563147339457456,-1683903891018782242,-3059841990815099417,5558603035498264655
-4458371007893120981,-4458371007893120981,-2860224288374811338,-3110580810771259448,8898031730873390440,3706563147339457456
-8968101771604200516,-8968101771604200516,231281690254211527,4313871021753084020,2639926854188906104,1115750778137998115
-7033990154815318757,-7033990154815318757,5350829677696205474,3035329611795434601,1433393829724383645,4575580212020245658
4695698299220703541,8886002764685330098,-4921088466135297415,-14569272361926584,1106203543388094548,-7492067511846042603
381577463519666187,381577463519666187,6437568358552101410,4419562057180692966,-5410531116380081703,7851022564818849560
6943483335823457240,6943483335823457240,8074780316213343498,8254285966695461849,-908052164352446106,-1463025432902754108
-1068603220639552685,-1068603220639552685,8074780316213343498,-1463025432902754108,-6644783190271298310,4918358495761748770
